Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.choice_1,Answer.choice_10,Answer.choice_11,Answer.choice_12,Answer.choice_13,Answer.choice_14,Answer.choice_15,Answer.choice_16,Answer.choice_17,Answer.choice_18,Answer.choice_19,Answer.choice_2,Answer.choice_20,Answer.choice_3,Answer.choice_4,Answer.choice_5,Answer.choice_6,Answer.choice_7,Answer.choice_8,Answer.choice_9,Answer.comments,Answer.display.screenHeight,Answer.display.screenWidth,Answer.pic_0,Answer.pic_1,Answer.pic_10,Answer.pic_11,Answer.pic_12,Answer.pic_13,Answer.pic_14,Answer.pic_15,Answer.pic_16,Answer.pic_17,Answer.pic_18,Answer.pic_19,Answer.pic_2,Answer.pic_20,Answer.pic_21,Answer.pic_22,Answer.pic_23,Answer.pic_24,Answer.pic_25,Answer.pic_26,Answer.pic_27,Answer.pic_28,Answer.pic_29,Answer.pic_3,Answer.pic_30,Answer.pic_31,Answer.pic_32,Answer.pic_33,Answer.pic_34,Answer.pic_35,Answer.pic_36,Answer.pic_37,Answer.pic_38,Answer.pic_39,Answer.pic_4,Answer.pic_40,Answer.pic_41,Answer.pic_42,Answer.pic_43,Answer.pic_44,Answer.pic_45,Answer.pic_46,Answer.pic_47,Answer.pic_48,Answer.pic_49,Answer.pic_5,Answer.pic_50,Answer.pic_51,Answer.pic_52,Answer.pic_53,Answer.pic_54,Answer.pic_55,Answer.pic_56,Answer.pic_57,Answer.pic_58,Answer.pic_59,Answer.pic_6,Answer.pic_60,Answer.pic_61,Answer.pic_62,Answer.pic_63,Answer.pic_64,Answer.pic_65,Answer.pic_66,Answer.pic_67,Answer.pic_68,Answer.pic_69,Answer.pic_7,Answer.pic_70,Answer.pic_71,Answer.pic_72,Answer.pic_73,Answer.pic_74,Answer.pic_75,Answer.pic_76,Answer.pic_77,Answer.pic_78,Answer.pic_79,Answer.pic_8,Answer.pic_80,Answer.pic_81,Answer.pic_82,Answer.pic_83,Answer.pic_84,Answer.pic_85,Answer.pic_86,Answer.pic_87,Answer.pic_88,Answer.pic_89,Answer.pic_9,Answer.pic_90,Answer.pic_91,Answer.pic_92,Answer.pic_93,Answer.pic_94,Answer.pic_95,Answer.pic_96,Answer.pic_97,Answer.pic_98,Answer.pic_99,Answer.repic_1,Answer.repic_10,Answer.repic_11,Answer.repic_12,Answer.repic_13,Answer.repic_14,Answer.repic_15,Answer.repic_16,Answer.repic_17,Answer.repic_18,Answer.repic_19,Answer.repic_2,Answer.repic_20,Answer.repic_3,Answer.repic_4,Answer.repic_5,Answer.repic_6,Answer.repic_7,Answer.repic_8,Answer.repic_9,Answer.rt_0,Answer.rt_1,Answer.rt_10,Answer.rt_11,Answer.rt_12,Answer.rt_13,Answer.rt_14,Answer.rt_15,Answer.rt_16,Answer.rt_17,Answer.rt_18,Answer.rt_19,Answer.rt_2,Answer.rt_20,Answer.rt_21,Answer.rt_22,Answer.rt_23,Answer.rt_24,Answer.rt_25,Answer.rt_26,Answer.rt_27,Answer.rt_28,Answer.rt_29,Answer.rt_3,Answer.rt_30,Answer.rt_31,Answer.rt_32,Answer.rt_33,Answer.rt_34,Answer.rt_35,Answer.rt_36,Answer.rt_37,Answer.rt_38,Answer.rt_39,Answer.rt_4,Answer.rt_40,Answer.rt_41,Answer.rt_42,Answer.rt_43,Answer.rt_44,Answer.rt_45,Answer.rt_46,Answer.rt_47,Answer.rt_48,Answer.rt_49,Answer.rt_5,Answer.rt_50,Answer.rt_51,Answer.rt_52,Answer.rt_53,Answer.rt_54,Answer.rt_55,Answer.rt_56,Answer.rt_57,Answer.rt_58,Answer.rt_59,Answer.rt_6,Answer.rt_60,Answer.rt_61,Answer.rt_62,Answer.rt_63,Answer.rt_64,Answer.rt_65,Answer.rt_66,Answer.rt_67,Answer.rt_68,Answer.rt_69,Answer.rt_7,Answer.rt_70,Answer.rt_71,Answer.rt_72,Answer.rt_73,Answer.rt_74,Answer.rt_75,Answer.rt_76,Answer.rt_77,Answer.rt_78,Answer.rt_79,Answer.rt_8,Answer.rt_80,Answer.rt_81,Answer.rt_82,Answer.rt_83,Answer.rt_84,Answer.rt_85,Answer.rt_86,Answer.rt_87,Answer.rt_88,Answer.rt_89,Answer.rt_9,Answer.rt_90,Answer.rt_91,Answer.rt_92,Answer.rt_93,Answer.rt_94,Answer.rt_95,Answer.rt_96,Answer.rt_97,Answer.rt_98,Answer.rt_99,Approve,Reject
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3M23Y66PO3ITMWE7DBKJCM597KAS6H,A37PNAIK1TKLVS,Submitted,Mon Apr 02 19:17:30 PDT 2018,Mon Apr 02 19:24:56 PDT 2018,Thu Apr 05 19:24:56 PDT 2018,,,,446,0% (0/0),0% (0/0),0% (0/0),0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,{},1080,1920,47,-40,31,-18,-38,-39,-36,43,-34,27,-15,-3,-19,-10,10,3,-22,-42,25,2,42,-43,-27,35,-14,-1,-17,21,-23,26,34,13,-41,-28,23,36,-30,46,45,28,37,-21,-5,-8,32,20,-25,12,-33,-46,-50,5,14,29,-11,50,-12,49,16,-24,38,19,9,-2,-13,41,-31,30,4,-9,-6,-20,39,-4,-35,-37,-48,7,11,-49,8,-45,-7,17,-29,24,-16,40,1,44,18,-26,-32,15,-47,48,6,22,-44,33,101,105,29,50,39,108,-9,107,48,8,109,30,110,31,102,103,104,-14,25,106,16507,5511,3579,2586,3059,3733,3149,3576,2857,3464,4050,3126,4386,3113,3576,4116,2565,2271,3488,2721,2588,2696,3104,3712,2563,2677,2565,3237,5762,3013,2746,2475,2811,2587,3915,6883,2698,2947,5064,3374,3169,2881,2993,2338,3870,4005,2654,3464,2811,2431,2900,3060,3262,3892,2272,2452,3284,5948,3352,2316,2183,3803,2946,2768,2969,3308,3554,2767,4004,2567,2542,2249,2452,3107,2045,2520,2271,3511,3710,9671,2092,2226,2408,3083,2631,3509,2655,3015,3036,4320,2497,2451,2205,3150,2384,6479,2002,2071,2048,2609,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3MTMREQS4WTNGF7JNTBWPGAG9GWAW4,A2EW08X2I87RXL,Submitted,Mon Apr 02 19:17:51 PDT 2018,Mon Apr 02 19:24:06 PDT 2018,Thu Apr 05 19:24:06 PDT 2018,,,,375,100% (3/3),100% (2/2),0% (0/0),1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,everything worked,768,1366,-10,-29,-42,21,-12,-37,-34,-30,-35,-48,12,19,-6,-27,47,-13,28,-11,-33,-41,50,-3,38,-36,20,1,29,2,48,16,35,7,39,-47,-44,24,-14,30,-21,-15,-28,10,42,25,45,40,44,26,41,-43,-20,-50,4,-31,-45,49,5,36,-23,37,-8,17,-4,6,-46,-17,-5,-19,-2,34,-22,-38,-26,-32,-7,23,8,11,46,27,-25,9,31,18,22,14,3,-49,-40,-39,13,-24,-9,-1,43,33,32,15,-16,-18,-39,10,105,42,107,6,108,36,109,31,110,101,-16,-30,102,104,-3,103,-33,106,3900,1546,738,766,828,894,782,846,786,736,768,694,912,1846,1178,778,754,734,778,772,662,662,664,888,608,750,546,850,790,812,750,722,738,690,1864,2446,972,1190,7634,1268,12308,1906,10086,1556,7358,834,7372,15368,8670,1688,3838,4886,2506,2410,2204,2280,842,4692,1798,1714,1814,1642,1396,1464,1624,2244,3320,816,2642,3166,4228,3774,1528,2222,1580,1924,11424,2100,808,1440,1256,1642,2978,2288,1204,2504,894,1878,1690,748,1626,1022,2710,1560,1586,1368,1472,1594,1758,1552,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3MYYFCXHJ4ICH412ZNXNQA2SNIAG40,A3DWIQ1T9093WK,Submitted,Mon Apr 02 19:19:17 PDT 2018,Mon Apr 02 19:28:17 PDT 2018,Thu Apr 05 19:28:17 PDT 2018,,,,540,100% (1/1),0% (0/0),0% (0/0),0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,{},912,1368,-1,-37,-38,-47,-19,-20,12,40,7,10,-24,16,45,22,37,-14,23,-45,2,13,-2,24,-49,32,6,50,1,26,25,-46,-23,-8,49,31,14,-27,-31,-12,-25,-11,-41,-33,29,-5,46,38,-6,-9,-30,-28,34,-26,-15,-32,9,-48,19,17,-34,-16,-43,44,28,33,21,3,18,-42,-4,8,-29,-39,-22,11,42,39,48,-10,30,5,27,-21,4,-50,36,-35,43,-40,-36,-7,35,-44,-13,20,47,41,15,-18,-3,-17,12,-15,106,105,-16,108,11,107,-13,110,5,102,109,-20,101,-8,104,-46,103,29,5320,6539,2144,2284,2055,4246,4050,4568,3411,4604,3074,3363,4173,2639,3042,2290,2618,6262,2656,3007,3990,4126,3105,4045,2788,2937,3734,3787,7447,4591,7393,4085,1864,4709,4745,2609,3820,7827,10039,5682,3697,8797,6919,3528,5677,3195,5111,3459,3115,2341,10888,3754,4581,3823,7215,5002,3469,3700,2260,2032,2085,3899,2657,3646,5588,5985,5953,3206,2334,3024,2160,4807,4036,6419,638,6816,8199,4107,5013,4037,2233,2098,2847,2338,4523,3530,4380,3326,2267,2316,4021,6145,3188,3744,5450,3867,3348,2786,3049,2475,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3N4BPTXIO93G0OR04K9K16SFTCFKUU,A2XSPF4UHC4FG8,Submitted,Mon Apr 02 19:17:44 PDT 2018,Mon Apr 02 19:23:48 PDT 2018,Thu Apr 05 19:23:48 PDT 2018,,,,364,0% (0/0),0% (0/0),0% (0/0),1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,{},900,1600,-10,-25,38,-6,-33,-8,29,-15,-1,49,21,3,14,-23,-47,36,-45,-36,-16,-49,-41,-39,43,-3,-4,4,45,50,-24,-29,34,-42,-12,-46,39,-19,-32,23,6,-37,32,37,19,28,20,44,25,5,17,47,-43,-28,-31,31,-14,46,35,41,22,-27,48,33,-18,-44,8,-21,-26,42,2,-5,-35,30,12,24,-30,27,11,-17,-11,-9,18,13,16,26,-20,-22,-13,1,-38,9,-50,15,-40,-2,-48,-34,10,-7,7,40,3,-32,106,105,30,107,108,-35,-34,110,109,101,-38,-11,102,103,104,50,-12,17,5906,4055,2484,4751,3318,2843,2804,3051,4014,2930,3238,2756,4134,7302,3614,3462,3398,3454,3349,2428,1558,1494,1594,3741,1637,1733,4802,2630,2281,1412,1086,972,1345,1149,4166,3792,2419,2182,2491,1838,3025,1671,2398,1286,1287,4613,1397,1431,1127,1065,925,925,966,942,927,934,4559,2672,2219,1527,1126,1380,1091,1314,6499,1399,957,3795,1078,1132,1086,1092,1101,1555,1655,1028,1059,1160,4302,2711,5021,2270,2605,3078,2062,1862,1565,1655,1142,3389,1271,1402,1301,1430,1814,1429,1646,1278,1279,1199,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3NKQQ8O39ZG8MILQC3NXXTXP93IDUA,A2VNR6984SDFGQ,Submitted,Mon Apr 02 19:19:24 PDT 2018,Mon Apr 02 19:25:02 PDT 2018,Thu Apr 05 19:25:02 PDT 2018,,,,338,100% (9/9),100% (1/1),0% (0/0),0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,{},808,1438,42,-35,-50,-39,14,-45,-10,-32,-5,-12,33,7,19,-6,-13,6,-11,43,-46,-30,26,-2,-34,5,27,-24,-25,48,36,-17,-9,23,-14,-7,-42,30,-15,37,4,-38,13,-18,35,-16,3,-41,25,32,38,22,50,9,-4,24,10,-37,41,29,-19,-21,-26,16,1,40,-29,44,-36,-22,-27,15,-49,-48,-20,39,8,28,-3,-33,-28,45,31,-23,-8,2,-44,-47,12,34,49,47,-40,17,-31,21,11,20,18,-43,-1,46,-5,22,106,-37,108,-26,107,-21,-44,110,-8,102,109,5,101,104,-6,23,103,105,4692,1347,953,826,1003,880,835,1141,1028,934,1307,897,859,5628,1431,1758,1137,6989,867,815,1169,1227,1087,816,1204,949,1152,1140,1083,1295,1486,966,833,963,824,2128,1000,987,2501,1075,8398,2467,4189,8293,1233,870,1237,1663,1034,1062,1107,790,967,640,1007,927,927,2132,1096,856,865,1077,579,988,1024,784,1158,968,636,608,747,6417,763,977,974,1385,1012,1222,1026,4676,867,696,792,884,1038,591,24818,587,585,887,567,940,745,723,518,1060,621,732,743,818,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3NLZY2D53Q0ZS1218B1G6585FREQLY,A2C6DCAVWQGBSN,Submitted,Mon Apr 02 19:19:47 PDT 2018,Mon Apr 02 19:29:35 PDT 2018,Thu Apr 05 19:29:35 PDT 2018,,,,588,0% (0/0),0% (0/0),0% (0/0),0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,{},768,1366,-30,1,-40,-32,34,39,8,-28,-44,-10,2,21,-20,-7,-26,-17,-5,26,-35,-47,45,-11,-18,23,41,48,-14,-19,-39,-9,16,-2,-46,18,3,-4,14,33,15,37,19,25,17,7,-16,-6,4,-45,-38,49,36,40,-15,-29,29,-25,-33,-31,44,32,46,24,47,-3,-41,-12,-22,11,12,35,27,5,10,38,-37,-23,-8,-49,22,13,-21,-24,-1,50,20,-42,-43,28,-34,9,31,-27,43,-48,-36,6,-50,-13,42,30,34,106,29,-45,108,-31,46,107,109,110,-13,101,-34,39,102,103,-9,16,104,105,8502,6941,1816,1910,1719,1718,1654,1517,1485,1462,1278,1219,5497,5578,1577,1396,1633,1611,1515,1456,1466,1608,1548,6578,2158,1593,1466,1345,1302,1216,1404,1500,1358,1800,3440,2458,2213,1581,1466,1562,1514,1413,1579,1560,1557,2595,1657,1627,1482,3469,1374,895,1527,1424,1452,1505,2038,3716,937,1013,1141,1125,1657,1311,1342,1549,1561,2352,1173,1250,1254,2965,1519,1637,1271,1194,969,1001,1968,138480,1316,933,1549,1654,1282,1327,1408,1530,1468,1643,1374,1251,1219,1047,1783,1347,1198,1359,1267,1531,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3NPI0JQDAPG2B29RH7OISRSC48EPT9,A27GHKQVQ0EC6F,Submitted,Mon Apr 02 19:16:31 PDT 2018,Mon Apr 02 19:21:45 PDT 2018,Thu Apr 05 19:21:45 PDT 2018,,,,314,0% (0/0),0% (0/0),0% (0/0),0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,yeah everythig was ok,768,1366,-3,33,38,47,10,-33,37,13,-10,-27,-13,1,-19,19,-31,46,2,39,-15,30,-16,15,23,50,43,32,-26,14,-23,26,31,-47,-40,11,16,35,-35,-32,-46,-39,-18,48,-38,-20,-21,-48,-43,17,-8,-4,29,12,20,-44,-29,-1,8,34,45,-50,-14,-7,-17,-49,-6,-12,-2,40,-37,-5,-9,4,7,18,9,21,-28,5,44,-36,-25,27,3,25,28,-42,-24,-22,-41,-34,-11,22,36,24,42,49,6,-45,-30,41,101,106,105,-38,107,-2,108,-50,-41,110,109,-27,25,44,102,103,19,30,104,-46,5788,2842,3214,2428,2472,2088,2280,1972,2488,2336,2180,2694,2246,3350,1518,1238,1096,1156,1102,1372,1052,932,1064,1788,1564,1216,1182,1148,1130,1040,1184,1070,1318,1044,1956,2602,1580,1120,1944,1528,1364,1170,1002,1146,1140,2556,1102,1480,1116,1096,1328,1330,1280,1728,1288,1794,2636,2408,998,1170,1054,888,1160,1008,1036,1040,1124,1862,1206,1306,1330,1294,1088,992,1148,1294,1232,1134,2964,1508,906,1242,1458,920,1444,970,1190,1058,1210,1394,1016,1142,1318,1230,1172,1054,1144,1272,1122,1274,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3OCHAWUVGPV8HSLV9PK7LDRJNUWKXM,A3SS0C4IVTSIFL,Submitted,Mon Apr 02 19:21:55 PDT 2018,Mon Apr 02 19:27:32 PDT 2018,Thu Apr 05 19:27:32 PDT 2018,,,,337,100% (4/4),0% (0/0),0% (0/0),0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,{},768,1366,-14,1,-29,7,-46,29,-47,20,-48,16,-26,-32,33,-24,42,13,31,37,-49,28,14,40,-19,3,-34,-37,-28,-4,6,30,-22,-39,-36,-11,-30,12,10,8,49,-40,21,15,-43,-27,32,34,-50,-3,-35,-16,48,-9,-13,23,-44,-8,-41,50,-21,-23,35,22,-20,-15,17,-2,41,4,-31,11,-6,-18,36,38,39,46,5,24,45,19,18,-12,26,27,-1,2,-45,25,-10,-33,-5,-42,44,-7,-25,-17,-38,43,9,47,102,-35,106,105,24,107,5,108,47,44,110,-47,109,3,101,103,28,14,104,-16,5540,2280,1209,1071,1284,1130,4175,1816,1233,1208,1067,3381,1219,4957,2160,1332,922,896,878,881,882,913,1043,1140,874,890,835,857,816,860,856,845,845,865,1271,2684,1050,893,949,1148,849,855,838,884,846,1512,823,844,842,836,848,895,890,849,827,838,1378,4473,950,861,2506,813,826,766,788,797,904,1479,957,968,1032,969,905,918,822,851,1155,798,1960,2589,959,826,830,838,852,872,1107,4772,811,1085,1038,20345,1262,1146,836,979,1144,2207,5205,815,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3OLQQLKKNT0408OWWZU3W96ZSZLJED,A2UYV1O77D38YJ,Submitted,Mon Apr 02 19:20:50 PDT 2018,Mon Apr 02 19:31:34 PDT 2018,Thu Apr 05 19:31:34 PDT 2018,,,,644,0% (0/0),0% (0/0),0% (0/0),0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,everything seemed alright in the beginning but then i started getting a little dizzy when i kept trying to focus on all of these images,1024,1280,-39,29,19,31,-18,6,-16,-27,-13,25,39,40,32,16,-42,13,-21,-4,-49,37,-23,-37,-9,-24,26,17,10,-31,49,21,11,18,-12,12,-15,24,42,22,50,-50,-8,30,35,-19,-28,14,9,45,27,38,41,-22,-38,48,-3,-11,-2,-10,8,-35,47,34,-43,23,-30,-45,28,43,-48,2,-1,-26,-17,-47,-36,-41,44,-5,-32,5,33,-25,-20,15,46,4,1,3,20,-34,-33,-6,-46,7,-40,-14,-44,36,-7,-29,102,106,105,42,108,107,23,-35,-6,109,110,-13,3,19,101,-31,21,104,103,-11,11345,8136,3280,2819,1892,4300,4000,5017,1810,3254,4305,6325,7741,9256,4752,7179,2714,3670,3214,4378,1929,2138,3170,7681,2291,2037,6373,5153,4426,1766,3140,2886,2096,3361,10320,8973,4976,6634,3274,9424,2942,3903,3939,3236,4056,3921,3608,2705,2412,2918,1936,1444,1905,1924,2186,1866,3661,5976,3585,5698,4986,4899,2938,5180,2253,2581,2030,5912,2991,2450,2068,2544,2088,1913,1808,1818,2457,2026,6200,4044,5125,2798,2942,4212,2574,4762,3173,3148,2715,3468,1823,1670,1449,1424,1836,1559,1475,2807,1631,2574,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3OWEPKL08ANFAJ07OP8PJ6VZFWMN7Z,A1SWNWA75A3KGH,Submitted,Mon Apr 02 19:16:48 PDT 2018,Mon Apr 02 19:39:32 PDT 2018,Thu Apr 05 19:39:32 PDT 2018,,,,1364,0% (0/0),0% (0/0),0% (0/0),0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,"Wow this was interesting! But really hard :(, domt think i got too much right",864,1536,-8,37,34,7,25,30,1,-33,15,-9,-42,-2,-45,-17,12,-21,-25,8,16,4,-43,-26,29,13,-15,-34,45,-13,9,-29,-11,-35,23,-23,-7,26,10,-39,-5,21,-24,-4,32,27,-31,28,5,-28,24,48,-22,-30,33,-10,42,46,-1,39,-40,14,-48,-50,17,-12,-20,2,36,44,49,-6,-18,-32,3,50,35,-27,11,38,-36,41,-3,47,-46,-16,20,-47,-41,40,-19,-49,-38,22,31,43,19,6,-14,18,-37,-44,101,27,106,105,108,-12,-48,107,-44,110,-38,102,109,30,44,-26,29,103,104,46,3784,1542,1281,2059,1963,1680,6413,1474,1594,1120,1847,1199,1868,1988,4033,1004,1064,1067,1136,992,1031,1051,1114,1458,1077,1078,1072,1035,1116,1164,1168,1124,1020,1170,1755,3044,1485,1004,1020,820,949,1107,1076,1132,1114,2268,1084,1130,1279,1206,881,861,1071,1064,995,980,2033,7358,1356,2032,1318,1295,1427,1567,1509,1549,1543,1285,1201,983,1018,984,989,1021,1106,973,1067,1082,1297,2798,1214,2046,1323,1217,1201,1032,1078,1122,1117,1356,1070,1191,1353,1357,1084,1280,1252,1253,1243,1153,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3P4RDNWND6HGGDQISIKUHO4RKSSIJL,A1I3QYJJU5ACFR,Submitted,Mon Apr 02 19:18:04 PDT 2018,Mon Apr 02 19:21:55 PDT 2018,Thu Apr 05 19:21:55 PDT 2018,,,,231,100% (7/7),100% (1/1),0% (0/0),0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,{},768,1366,-30,-33,49,41,14,45,27,-12,-8,44,-28,-38,12,-9,-7,-44,-48,-35,46,-23,-47,37,-10,18,-36,24,9,-32,-21,19,38,-11,39,42,35,-40,-49,6,-1,33,-31,-19,20,-3,-34,7,-45,-6,16,32,-15,23,43,31,-41,8,25,-13,-42,36,5,22,-20,13,-29,-27,47,15,-26,-5,1,-18,50,-46,11,-25,-50,48,30,-4,4,29,28,-24,3,-14,-17,17,34,-2,-22,2,-43,26,10,-39,40,-16,21,-37,25,-45,20,105,-29,107,108,-13,17,109,-14,12,110,101,102,-7,-11,104,103,106,3757,1445,1449,1462,1433,1787,1991,1447,1598,1439,1226,1090,1598,2551,1012,1229,2397,1175,2217,1627,1532,2015,1307,1262,1568,1982,2061,1273,1542,1572,1778,1639,1731,1602,1724,3188,2185,1868,1489,1364,878,997,888,831,788,2308,810,806,803,801,783,1003,840,756,807,807,1725,1181,648,819,1240,840,820,705,765,780,704,1281,788,849,781,798,784,660,719,1253,786,597,1551,1955,907,804,847,778,736,752,750,680,772,1320,712,739,696,580,623,878,815,1078,933,1233,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3PPTZCWALRVJXQJ5NCSPEKJ3U0MQZH,AKP3UXJ0TDPVO,Submitted,Mon Apr 02 19:20:52 PDT 2018,Mon Apr 02 19:28:11 PDT 2018,Thu Apr 05 19:28:11 PDT 2018,,,,439,100% (3/3),100% (1/1),0% (0/0),1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,{},864,1536,2,-8,8,5,-18,41,-34,43,-41,-12,25,-10,-44,21,6,-24,-30,-25,-23,-22,40,-17,12,38,-39,4,30,-27,-13,9,-35,18,-3,-9,29,45,44,24,-31,15,37,-50,31,-2,20,-4,-7,48,7,36,-46,47,-1,19,-26,49,-11,-49,-28,-33,1,14,10,33,-14,-6,-16,-5,3,-21,22,39,32,-40,17,-20,46,-42,-19,-48,28,-43,-38,-37,42,-45,-36,-15,35,34,27,16,-32,-47,50,23,26,11,13,-29,2,106,-50,-31,108,107,14,-28,28,109,-29,101,110,41,102,103,18,-3,104,105,8691,3719,3685,3067,3162,13793,2543,3521,3370,3356,2794,2599,4597,7807,3933,2884,2618,2402,2171,2592,2973,2257,2623,3052,2276,2248,2110,2470,1956,2165,2127,1920,2108,1941,4617,3763,1956,2238,2144,2347,2422,2535,2049,2610,1997,4216,2101,2352,2062,1841,1977,1983,1799,1918,2037,1975,3361,1895,1628,1864,2034,2064,2197,1883,1866,1968,1789,4044,1852,1656,1798,1791,1789,1634,1795,1882,1662,1740,3385,1913,1920,1884,2620,2661,2229,2266,2060,1888,1857,3637,1777,2058,1808,1701,1863,1909,2004,2433,1677,1779,,
