,subject,prolific_id,trial_type,rt,background,deviant,block_type,trial_index,fam_trial,total_rt,response,question_order,rating_type
1295,SS1696531226349,,curtain-display,10.0,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_left_2.gif,all_background,14,3.0,510.0,,,
1296,SS1696531226349,,survey-likert,1088.0,,,,15,,,{'Q0': 4},[0],background
1297,SS1696531226349,,curtain-display,,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,deviant,16,9.0,,,,
1298,SS1696531226349,,curtain-display,,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,deviant,17,9.0,,,,
1299,SS1696531226349,,curtain-display,,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,deviant,18,9.0,,,,
1300,SS1696531226349,,curtain-display,,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,deviant,19,9.0,,,,
1301,SS1696531226349,,curtain-display,,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,deviant,20,9.0,,,,
1302,SS1696531226349,,curtain-display,,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,deviant,21,9.0,,,,
1303,SS1696531226349,,curtain-display,,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,deviant,22,9.0,,,,
1304,SS1696531226349,,curtain-display,,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,deviant,23,9.0,,,,
1305,SS1696531226349,,curtain-display,,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,deviant,24,9.0,,,,
1306,SS1696531226349,,curtain-display,130.0,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,deviant,25,9.0,630.0,,,
1307,SS1696531226349,,survey-likert,,,,,26,,,,,background
1308,SS1696531226349,,curtain-display,,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif,all_background,27,9.0,,,,
1309,SS1696531226349,,curtain-display,,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif,all_background,28,9.0,,,,
1310,SS1696531226349,,curtain-display,,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif,all_background,29,9.0,,,,
1311,SS1696531226349,,curtain-display,,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif,all_background,30,9.0,,,,
1312,SS1696531226349,,curtain-display,,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif,all_background,31,9.0,,,,
1313,SS1696531226349,,curtain-display,,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif,all_background,32,9.0,,,,
1314,SS1696531226349,,curtain-display,,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif,all_background,33,9.0,,,,
1315,SS1696531226349,,curtain-display,,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif,all_background,34,9.0,,,,
1316,SS1696531226349,,curtain-display,,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif,all_background,35,9.0,,,,
1317,SS1696531226349,,curtain-display,,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif,all_background,36,9.0,,,,
1318,SS1696531226349,,survey-likert,256.0,,,,37,,756.0,,,background
1319,SS1696531226349,,curtain-display,,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif,deviant,38,3.0,,,,
1320,SS1696531226349,,curtain-display,,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif,deviant,39,3.0,,,,
1321,SS1696531226349,,curtain-display,,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif,deviant,40,3.0,,,,
1322,SS1696531226349,,curtain-display,114.0,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif,deviant,41,3.0,614.0,,,
1323,SS1696531226349,,survey-likert,766.0,,,,42,,,{'Q0': 4},[0],background
1324,SS1696531226349,,curtain-display,,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_left_2.gif,deviant,43,1.0,,,,
1325,SS1696531226349,,curtain-display,275.0,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_left_2.gif,deviant,44,1.0,775.0,,,
1326,SS1696531226349,,survey-likert,1320.0,,,,45,,,{'Q0': 3},[0],background
1327,SS1696531226349,,html-button-response,,,,,46,,,,,
1328,SS1696531226349,,survey-text,2366.0,,,,47,,,{'Q0': '20'},,
1329,SS1696531226349,,survey-multi-select,1362.0,,,,48,,,{'ethnicity': ['White']},[0],
1330,SS1696531338645,,preload,,,,,0,,,,,
1331,SS1696531338654,,preload,,,,,0,,,,,
1332,SS1696531226349,,survey-text,2341.0,,,,49,,,{'Q0': 'Male'},,
1333,SS1696531226349,,survey-multi-choice,3075.0,,,,50,,,{'education': 'Associate Degree/Technical certification'},[0],
1334,SS1696531226349,,html-button-response,1679.0,,,,51,,,0,,
1335,SS1696531226349,,survey-text,1667.0,,,,52,,,{'Q0': '20'},,
1336,SS1696531226349,,survey-multi-select,1986.0,,,,53,,,{'ethnicity': ['White']},[0],
1337,SS1696531226349,,survey-text,1732.0,,,,54,,,{'Q0': 'Male'},,
1338,SS1696531226349,,survey-multi-choice,1469.0,,,,55,,,{'education': 'Associate Degree/Technical certification'},[0],
1339,SS1696531226349,,fullscreen,,,,,56,,,,,
1340,SS1696531226349,,html-button-response,1560.0,,,,57,,,0,,
