subject,block_number,block_type,forced_exposure_time,trial_number,item_type,trial_type,trial_complexity,item_id,rt,exposure_type,half,block_deviant_number,trial_type_index,first_dev_position,second_dev_position,memory_false_stimulus,memory_true_stimulus
SS1627326847885,1,complex_dissimilar,220,6,background,background,complex,NA,1488.4000000059605,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326847885,2,complex_dissimilar,400,1,background,background,complex,NA,3225.9000000059605,forced_short,first half,1,background,6,NA,TRUE,TRUE
SS1627326847885,2,complex_dissimilar,400,2,background,background,complex,NA,5499.399999976158,forced_short,first half,1,background,6,NA,TRUE,TRUE
SS1627326847885,2,complex_dissimilar,400,3,background,background,complex,NA,2764.4000000059605,forced_short,first half,1,background,6,NA,TRUE,TRUE
SS1627326847885,2,complex_dissimilar,400,4,background,background,complex,NA,1424.5999999940395,forced_short,first half,1,background,6,NA,TRUE,TRUE
SS1627326847885,2,complex_dissimilar,400,5,background,background,complex,NA,1948.0999999940395,forced_short,first half,1,background,6,NA,TRUE,TRUE
SS1627326847885,2,complex_dissimilar,400,6,dissimilar deviant,deviant,complex,NA,5636.699999988079,forced_short,first half,1,first_deviant,6,NA,TRUE,TRUE
SS1627326847885,3,complex_dissimilar,110,1,background,background,complex,NA,2563.5,forced_short,first half,1,background,4,NA,TRUE,TRUE
SS1627326847885,3,complex_dissimilar,110,2,background,background,complex,NA,3865.899999976158,forced_short,first half,1,background,4,NA,TRUE,TRUE
SS1627326847885,3,complex_dissimilar,110,3,background,background,complex,NA,1340.5,forced_short,first half,1,background,4,NA,TRUE,TRUE
SS1627326847885,3,complex_dissimilar,110,4,dissimilar deviant,deviant,complex,NA,5758.9000000059605,forced_short,first half,1,first_deviant,4,NA,TRUE,TRUE
SS1627326847885,3,complex_dissimilar,110,5,background,background,complex,NA,2140.9000000059605,forced_short,first half,1,background,4,NA,TRUE,TRUE
SS1627326847885,3,complex_dissimilar,110,6,background,background,complex,NA,4713,forced_short,first half,1,background,4,NA,TRUE,TRUE
SS1627326847885,3,complex_dissimilar,110,7,background,background,complex,NA,2435.199999988079,forced_short,first half,1,background,4,NA,TRUE,TRUE
SS1627326847885,3,complex_dissimilar,110,8,background,background,complex,NA,1152.5,forced_short,first half,1,background,4,NA,TRUE,TRUE
SS1627326847885,4,complex_dissimilar,120,1,background,background,complex,NA,2375.800000011921,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326847885,4,complex_dissimilar,120,2,background,background,complex,NA,2921.7999999821186,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326847885,4,complex_dissimilar,120,3,background,background,complex,NA,3129.7999999821186,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326847885,4,complex_dissimilar,120,4,background,background,complex,NA,2941.300000011921,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326847885,4,complex_dissimilar,120,5,background,background,complex,NA,2278.399999976158,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326847885,4,complex_dissimilar,120,6,background,background,complex,NA,2035.800000011921,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326847885,4,complex_dissimilar,120,7,background,background,complex,NA,2934.9000000059605,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326847885,5,complex_dissimilar,910,1,background,background,complex,NA,1358.4000000059605,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326847885,5,complex_dissimilar,910,2,background,background,complex,NA,5658.5999999940395,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326847885,5,complex_dissimilar,910,3,background,background,complex,NA,4207.699999988079,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326847885,5,complex_dissimilar,910,4,background,background,complex,NA,2372.0999999940395,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326847885,5,complex_dissimilar,910,5,background,background,complex,NA,3816.399999976158,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326847885,5,complex_dissimilar,910,6,background,background,complex,NA,2042.9000000059605,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326847885,6,complex_dissimilar,150,1,background,background,complex,NA,1709,forced_short,second half,1,background,5,NA,TRUE,TRUE
SS1627326847885,6,complex_dissimilar,150,2,background,background,complex,NA,7281.9000000059605,forced_short,second half,1,background,5,NA,TRUE,TRUE
SS1627326847885,6,complex_dissimilar,150,3,background,background,complex,NA,2095.0999999940395,forced_short,second half,1,background,5,NA,TRUE,TRUE
SS1627326847885,6,complex_dissimilar,150,4,background,background,complex,NA,4358.799999982119,forced_short,second half,1,background,5,NA,TRUE,TRUE
SS1627326847885,6,complex_dissimilar,150,5,dissimilar deviant,deviant,complex,NA,6338.100000023842,forced_short,second half,1,first_deviant,5,NA,TRUE,TRUE
SS1627326847885,6,complex_dissimilar,150,6,background,background,complex,NA,3584,forced_short,second half,1,background,5,NA,TRUE,TRUE
SS1627326847885,6,complex_dissimilar,150,7,background,background,complex,NA,2246.5,forced_short,second half,1,background,5,NA,TRUE,TRUE
SS1627326847885,7,complex_dissimilar,470,1,background,background,complex,NA,2709,forced_short,second half,2,background,3,5,TRUE,TRUE
SS1627326847885,7,complex_dissimilar,470,2,background,background,complex,NA,4116.5,forced_short,second half,2,background,3,5,TRUE,TRUE
SS1627326847885,7,complex_dissimilar,470,3,dissimilar deviant,deviant,complex,NA,6821.799999982119,forced_short,second half,2,first_deviant,3,5,TRUE,TRUE
SS1627326847885,7,complex_dissimilar,470,4,background,background,complex,NA,2297.5,forced_short,second half,2,background,3,5,TRUE,TRUE
SS1627326847885,7,complex_dissimilar,470,5,dissimilar deviant,deviant,complex,NA,2799,forced_short,second half,2,second_deviant,3,5,TRUE,TRUE
SS1627326847885,7,complex_dissimilar,470,6,background,background,complex,NA,1552.0999999940395,forced_short,second half,2,background,3,5,TRUE,TRUE
SS1627326847885,7,complex_dissimilar,470,7,background,background,complex,NA,1272.2000000178814,forced_short,second half,2,background,3,5,TRUE,TRUE
SS1627326850564,0,complex_dissimilar,230,1,background,background,complex,NA,3375,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326850564,0,complex_dissimilar,230,2,background,background,complex,NA,25066.199999928474,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326850564,0,complex_dissimilar,230,3,background,background,complex,NA,19227.400000095367,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326850564,0,complex_dissimilar,230,4,background,background,complex,NA,11721.5,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326850564,0,complex_dissimilar,230,5,background,background,complex,NA,14010.899999976158,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326850564,0,complex_dissimilar,230,6,background,background,complex,NA,12669.800000071526,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326850564,0,complex_dissimilar,230,7,background,background,complex,NA,613.2999999523163,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326850564,0,complex_dissimilar,230,8,background,background,complex,NA,4690.700000047684,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326850564,1,complex_dissimilar,610,1,background,background,complex,NA,3100.2000000476837,forced_short,first half,1,background,7,NA,TRUE,TRUE
SS1627326850564,1,complex_dissimilar,610,2,background,background,complex,NA,9322.5,forced_short,first half,1,background,7,NA,TRUE,TRUE
SS1627326850564,1,complex_dissimilar,610,3,background,background,complex,NA,1445.6000000238419,forced_short,first half,1,background,7,NA,TRUE,TRUE
SS1627326850564,1,complex_dissimilar,610,4,background,background,complex,NA,407.1999999284744,forced_short,first half,1,background,7,NA,TRUE,TRUE
SS1627326850564,1,complex_dissimilar,610,5,background,background,complex,NA,583.8000000715256,forced_short,first half,1,background,7,NA,TRUE,TRUE
SS1627326850564,1,complex_dissimilar,610,6,background,background,complex,NA,6843.800000071526,forced_short,first half,1,background,7,NA,TRUE,TRUE
SS1627326850564,1,complex_dissimilar,610,7,dissimilar deviant,deviant,complex,NA,7746.900000095367,forced_short,first half,1,first_deviant,7,NA,TRUE,TRUE
SS1627326850564,2,complex_dissimilar,640,1,background,background,complex,NA,1220.8000000715256,forced_short,first half,1,background,3,NA,TRUE,TRUE
SS1627326850564,2,complex_dissimilar,640,2,background,background,complex,NA,5859.899999976158,forced_short,first half,1,background,3,NA,TRUE,TRUE
SS1627326850564,2,complex_dissimilar,640,3,dissimilar deviant,deviant,complex,NA,8236.899999976158,forced_short,first half,1,first_deviant,3,NA,TRUE,TRUE
SS1627326850564,2,complex_dissimilar,640,4,background,background,complex,NA,4501.5,forced_short,first half,1,background,3,NA,TRUE,TRUE
SS1627326850564,2,complex_dissimilar,640,5,background,background,complex,NA,376.90000009536743,forced_short,first half,1,background,3,NA,TRUE,TRUE
SS1627326850564,2,complex_dissimilar,640,6,background,background,complex,NA,544.3999999761581,forced_short,first half,1,background,3,NA,TRUE,TRUE
SS1627326850564,3,complex_dissimilar,660,1,background,background,complex,NA,2742.5,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326850564,3,complex_dissimilar,660,2,background,background,complex,NA,1566.3999999761581,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326850564,3,complex_dissimilar,660,3,background,background,complex,NA,2085,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326850564,3,complex_dissimilar,660,4,background,background,complex,NA,1755.1000000238419,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326850564,3,complex_dissimilar,660,5,background,background,complex,NA,941.6000000238419,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326850564,3,complex_dissimilar,660,6,background,background,complex,NA,476.39999997615814,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326850564,3,complex_dissimilar,660,7,background,background,complex,NA,228.69999992847443,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326850564,3,complex_dissimilar,660,8,background,background,complex,NA,287.6999999284744,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326850564,4,complex_dissimilar,970,1,background,background,complex,NA,545.7000000476837,forced_short,second half,1,background,6,NA,FALSE,TRUE
SS1627326850564,4,complex_dissimilar,970,2,background,background,complex,NA,637.3999999761581,forced_short,second half,1,background,6,NA,FALSE,TRUE
SS1627326850564,4,complex_dissimilar,970,3,background,background,complex,NA,1486.2000000476837,forced_short,second half,1,background,6,NA,FALSE,TRUE
SS1627326850564,4,complex_dissimilar,970,4,background,background,complex,NA,643.8000000715256,forced_short,second half,1,background,6,NA,FALSE,TRUE
SS1627326850564,4,complex_dissimilar,970,5,background,background,complex,NA,224.09999990463257,forced_short,second half,1,background,6,NA,FALSE,TRUE
SS1627326850564,4,complex_dissimilar,970,6,dissimilar deviant,deviant,complex,NA,7108.199999928474,forced_short,second half,1,first_deviant,6,NA,FALSE,TRUE
SS1627326850564,5,complex_dissimilar,360,1,background,background,complex,NA,2868.2000000476837,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326850564,5,complex_dissimilar,360,2,background,background,complex,NA,5134.100000023842,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326850564,5,complex_dissimilar,360,3,background,background,complex,NA,212.79999995231628,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326850564,5,complex_dissimilar,360,4,background,background,complex,NA,187.20000004768372,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326850564,5,complex_dissimilar,360,5,background,background,complex,NA,285.7000000476837,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326850564,5,complex_dissimilar,360,6,background,background,complex,NA,1300.6999999284744,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326850564,6,complex_dissimilar,380,1,background,background,complex,NA,3247.399999976158,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627326850564,6,complex_dissimilar,380,2,background,background,complex,NA,1647,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627326850564,6,complex_dissimilar,380,3,background,background,complex,NA,147.29999995231628,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627326850564,6,complex_dissimilar,380,4,background,background,complex,NA,108.80000007152557,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627326850564,6,complex_dissimilar,380,5,background,background,complex,NA,278.8000000715256,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627326850564,6,complex_dissimilar,380,6,dissimilar deviant,deviant,complex,NA,6459.699999928474,forced_short,second half,1,first_deviant,6,NA,TRUE,TRUE
SS1627326850564,6,complex_dissimilar,380,7,background,background,complex,NA,661.7999999523163,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627326850564,6,complex_dissimilar,380,8,background,background,complex,NA,253.69999992847443,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627326850564,7,complex_dissimilar,790,1,background,background,complex,NA,2238.7999999523163,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326850564,7,complex_dissimilar,790,2,background,background,complex,NA,205.69999992847443,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326850564,7,complex_dissimilar,790,3,background,background,complex,NA,241,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326850564,7,complex_dissimilar,790,4,background,background,complex,NA,272.39999997615814,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326850564,7,complex_dissimilar,790,5,background,background,complex,NA,106,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326850564,7,complex_dissimilar,790,6,background,background,complex,NA,1984.5,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326866941,0,complex_dissimilar,380,1,background,background,complex,NA,1867.6999999284744,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326866941,0,complex_dissimilar,380,2,background,background,complex,NA,2043,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326866941,0,complex_dissimilar,380,3,background,background,complex,NA,852.1000000238419,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326866941,0,complex_dissimilar,380,4,background,background,complex,NA,716.7000000476837,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326866941,0,complex_dissimilar,380,5,background,background,complex,NA,2361.9000000953674,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326866941,0,complex_dissimilar,380,6,background,background,complex,NA,526.2000000476837,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326866941,0,complex_dissimilar,380,7,background,background,complex,NA,1834.8999999761581,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326866941,1,complex_dissimilar,550,1,background,background,complex,NA,708.3999999761581,forced_short,first half,1,background,7,NA,TRUE,TRUE
SS1627326866941,1,complex_dissimilar,550,2,background,background,complex,NA,1495.7999999523163,forced_short,first half,1,background,7,NA,TRUE,TRUE
SS1627326866941,1,complex_dissimilar,550,3,background,background,complex,NA,91.79999995231628,forced_short,first half,1,background,7,NA,TRUE,TRUE
SS1627326866941,1,complex_dissimilar,550,4,background,background,complex,NA,836,forced_short,first half,1,background,7,NA,TRUE,TRUE
SS1627326866941,1,complex_dissimilar,550,5,background,background,complex,NA,607.6000000238419,forced_short,first half,1,background,7,NA,TRUE,TRUE
SS1627326866941,1,complex_dissimilar,550,6,background,background,complex,NA,495.7999999523163,forced_short,first half,1,background,7,NA,TRUE,TRUE
