subject,trial_looking_time,block_number,block_type,stim_type_selected
SS1613172016376,1782.1450000017649,10,simple_similar,novel
SS1613172016376,1887.0299999988056,11,simple_similar,novel
SS1613172016376,1184.9699999991572,12,simple_dissimilar,deviant
SS1613172016376,3276.6549999985145,13,complex_similar,deviant
SS1613172016376,2683.4199999982957,14,complex_dissimilar,novel
SS1613172016376,1643.4249999991152,15,complex_similar,novel
SS1613172016376,1155.1799999986542,16,complex_dissimilar,novel
SS1613172016376,1807.8450000000885,17,complex_dissimilar,novel
SS1613172016376,1673.6500000013039,18,complex_similar,novel
SS1613172016376,3351.7299999991665,19,simple_dissimilar,novel
SS1613172052436,1586.485000004177,0,simple_similar,background
SS1613172052436,2458.799999997427,1,simple_similar,background
SS1613172052436,857.7000000048429,2,complex_dissimilar,deviant
SS1613172052436,868.2400000005728,3,simple_dissimilar,background
SS1613172052436,2136.6999999999534,4,simple_dissimilar,background
SS1613172052436,911.1399999936111,5,complex_similar,background
SS1613172052436,973.8150000020396,6,simple_similar,novel
SS1613172052436,950.9550000044983,7,simple_dissimilar,novel
SS1613172052436,934.9800000025425,8,simple_dissimilar,background
SS1613172052436,987.2900000014342,9,complex_similar,deviant
SS1613172052436,922.0400000018999,10,complex_dissimilar,deviant
SS1613172052436,824.6800000020303,11,complex_similar,novel
SS1613172052436,214698.65499999747,12,simple_similar,background
SS1613172052436,1051.1799999992363,13,complex_similar,background
SS1613172052436,838.5899999965914,14,complex_dissimilar,deviant
SS1613172052436,825.4649999989197,15,complex_similar,background
SS1613172052436,964.1049999962561,16,simple_dissimilar,novel
SS1613172052436,995.5999999991618,17,simple_similar,background
SS1613172052436,985.5849999990314,18,complex_dissimilar,deviant
SS1613172052436,1082.3750000023283,19,complex_dissimilar,novel
SS1613174895657,1832.485000003362,0,simple_similar,deviant
SS1613174895657,2450.034999998752,1,complex_similar,background
SS1613174895657,1831.8149999948218,2,complex_similar,novel
SS1613174895657,3727.9249999963213,3,simple_dissimilar,background
SS1613174895657,2287.219999995432,4,simple_similar,novel
SS1613174895657,1748.4950000041863,5,complex_dissimilar,deviant
SS1613174895657,4868.585000000894,6,complex_similar,novel
SS1613174895657,2355.484999989858,7,simple_dissimilar,background
SS1613174895657,1332.75999998732,8,complex_dissimilar,background
SS1613174895657,50591.79000000295,9,complex_similar,background
SS1613174895657,2612.3300000006566,10,simple_similar,background
SS1613174895657,6105.565000002389,11,complex_dissimilar,background
SS1613174895657,1463.7599999958184,12,simple_similar,background
SS1613174895657,1115.0349999923492,13,simple_dissimilar,background
SS1613174895657,17743.16000000981,14,simple_dissimilar,background
SS1613174895657,1478.539999993518,15,complex_similar,background
SS1613174895657,6298.955000002752,16,complex_dissimilar,background
SS1613174895657,2488.0499999970198,17,complex_dissimilar,background
SS1613174895657,1237.7050000039162,18,simple_similar,background
SS1613174895657,1225.4350000119302,19,simple_dissimilar,background
SS1613174926979,1295.2650000050198,0,complex_dissimilar,novel
SS1613174926979,9988.339999993332,1,simple_dissimilar,novel
SS1613174926979,1652.615000010701,2,complex_similar,novel
SS1613174926979,1190.5950000043958,3,complex_dissimilar,deviant
SS1613174926979,4055.3400000033434,4,simple_dissimilar,deviant
SS1613174926979,1263.1650000228547,5,simple_dissimilar,novel
SS1613174926979,1142.5599999900442,6,simple_similar,novel
SS1613174926979,1164.4100000092294,7,complex_similar,background
SS1613174926979,1133.8700000022072,8,simple_similar,background
SS1613174926979,1116.5250000020023,9,complex_similar,novel
SS1613174926979,3855.7949999929406,10,simple_similar,background
SS1613174926979,1962.3599999875296,11,complex_dissimilar,deviant
SS1613174926979,1334.9200000055134,12,complex_dissimilar,novel
SS1613174926979,1134.9299999827053,13,simple_similar,novel
SS1613174926979,1908.3499999949709,14,complex_dissimilar,deviant
SS1613174926979,1396.449999982724,15,simple_dissimilar,deviant
SS1613174926979,1384.035000007134,16,complex_similar,novel
SS1613174926979,1282.6849999953993,17,complex_similar,background
SS1613174926979,1580.8700000168756,18,simple_similar,novel
SS1613174926979,1420.2000000048429,19,simple_dissimilar,background
SS1613175394989,2671.22499999532,0,complex_similar,background
SS1613175394989,1632.5000000040745,1,complex_dissimilar,background
SS1613175394989,1625.6899999978486,2,simple_dissimilar,background
SS1613175394989,3815.740000002552,3,complex_dissimilar,deviant
SS1613175394989,1710.1099999970756,4,complex_dissimilar,deviant
SS1613175394989,1651.2100000079954,5,simple_similar,background
SS1613175394989,1897.3599999997532,6,complex_similar,deviant
SS1613175394989,1602.2849999979371,7,simple_dissimilar,background
SS1613175394989,1759.5350000017788,8,simple_dissimilar,deviant
SS1613175394989,1491.4850000030128,9,simple_similar,deviant
SS1613175394989,1341.5550000034273,10,complex_similar,deviant
SS1613175394989,1569.3200000067009,11,complex_dissimilar,background
SS1613175394989,1556.4199999906123,12,simple_similar,background
SS1613175394989,1791.3799999922048,13,simple_dissimilar,background
SS1613175394989,1472.1499999985099,14,simple_similar,background
SS1613175394989,2958.159999991767,15,complex_similar,deviant
SS1613175394989,1576.1699999973644,16,simple_dissimilar,background
SS1613175394989,1215.3850000002421,17,complex_similar,deviant
SS1613175394989,3005.535000000964,18,complex_dissimilar,background
SS1613175394989,1934.265000000596,19,simple_similar,background
SS1613175453447,5713.825000003271,0,simple_similar,novel
SS1613175453447,9063.729999998759,1,simple_similar,novel
SS1613175453447,4713.379999998142,2,simple_similar,novel
SS1613175453447,2688.760000001639,3,simple_dissimilar,novel
SS1613175453447,3762.7650000038557,4,simple_dissimilar,novel
SS1613175453447,4462.555000002612,5,complex_similar,background
SS1613175453447,3775.5500000028405,6,complex_dissimilar,novel
SS1613175453447,3178.1899999958114,7,complex_dissimilar,deviant
SS1613175453447,1902.7400000020862,8,complex_similar,novel
SS1613175453447,4567.534999999043,9,simple_dissimilar,novel
SS1613175453447,1265.649999998277,10,simple_dissimilar,novel
SS1613175453447,4258.900000005146,11,complex_similar,novel
SS1613175453447,4491.825000001583,12,complex_similar,novel
SS1613175453447,2281.3999999969965,13,simple_similar,deviant
SS1613175453447,1993.7899999974761,14,complex_similar,novel
SS1613175453447,3411.174999998184,15,complex_dissimilar,novel
SS1613175453447,4425.849999996717,16,simple_dissimilar,deviant
SS1613175453447,1265.6749999994645,17,simple_similar,novel
SS1613175453447,3276.589999998454,18,complex_dissimilar,background
SS1613175453447,1212.1800000065705,19,complex_dissimilar,deviant
SS1613176315936,1393.0000000007567,0,complex_similar,novel
SS1613176315936,1104.999999993015,1,complex_dissimilar,deviant
SS1613176315936,10018.999999997439,2,simple_similar,novel
SS1613176315936,3056.000000001164,3,simple_dissimilar,deviant
SS1613176315936,1425,4,complex_dissimilar,deviant
SS1613176315936,1518.0000000006985,5,complex_dissimilar,background
SS1613176315936,1263.9999999998836,6,simple_similar,background
SS1613176315936,1337.0000000039581,7,complex_similar,novel
SS1613176315936,1153.9999999993015,8,simple_similar,deviant
SS1613176315936,831.9999999993015,9,simple_dissimilar,novel
SS1613176315936,1016.0000000002328,10,complex_similar,novel
SS1613176315936,980.9999999969732,11,simple_dissimilar,background
SS1613176315936,1009.9999999990687,12,simple_similar,deviant
SS1613176315936,1342.000000001397,13,complex_similar,novel
SS1613176315936,1278.9999999993015,14,complex_similar,background
SS1613176315936,1588.999999997206,15,simple_similar,background
SS1613176315936,1384.9999999990687,16,simple_dissimilar,deviant
SS1613176315936,1170.9999999993015,17,complex_dissimilar,background
SS1613176315936,1089.0000000044238,18,simple_dissimilar,background
SS1613176315936,1044.0000000060536,19,complex_dissimilar,novel
SS1613178183117,1454.5049999840558,0,simple_similar,background
SS1613178183117,1850.66499998793,1,simple_similar,background
SS1613178183117,1707.0000000065193,2,complex_dissimilar,background
SS1613178183117,2273.6399999819696,3,simple_dissimilar,novel
SS1613178183117,1357.4299999279901,4,simple_similar,background
SS1613178183117,1306.0100000118837,5,complex_dissimilar,background
SS1613178183117,2202.5499999988824,6,complex_dissimilar,background
SS1613178183117,1547.4749999819323,7,complex_dissimilar,background
SS1613178183117,2699.129999917932,8,complex_similar,background
SS1613178183117,1269.8850000277162,9,complex_dissimilar,deviant
SS1613178183117,2229.0150000015274,10,simple_dissimilar,novel
SS1613178183117,2254.8850000137463,11,complex_similar,novel
SS1613178183117,1996.845000027679,12,complex_similar,background
SS1613178183117,2923.2050000689924,13,simple_dissimilar,novel
SS1613178183117,4551.095000072382,14,simple_dissimilar,deviant
SS1613178183117,1725.9750000201166,15,simple_dissimilar,background
SS1613178183117,1357.9000000143424,16,simple_similar,novel
SS1613178183117,1743.955000024289,17,simple_similar,background
SS1613178183117,1315.5649998923764,18,complex_similar,deviant
SS1613178183117,1887.0250000152737,19,complex_similar,novel
SS1613178551082,1148.899999866262,0,complex_dissimilar,deviant
SS1613178551082,1296.7000000178814,1,simple_dissimilar,novel
SS1613178551082,3154.600000195205,2,simple_similar,background
SS1613178551082,1537.9999998956919,3,complex_dissimilar,novel
SS1613178551082,1735.7999998610467,4,simple_similar,novel
