subject,block_number,block_type,trial_number,item_type,trial_type,trial_complexity,item_id,rt,half,block_deviant_number,trial_type_index,first_dev_position,second_dev_position
SS1614839868608,8,complex_dissimilar,7,dissimilar deviant,deviant,complex,complex_06_B,21,second half,1,first_deviant,7,NA
SS1614839868608,9,simple_similar,1,background,background,simple,simple_07_B,27,second half,1,background,3,NA
SS1614839868608,9,simple_similar,2,background,background,simple,simple_07_B,894,second half,1,background,3,NA
SS1614839868608,9,simple_similar,3,similar deviant,deviant,simple,simple_07_A,15,second half,1,first_deviant,3,NA
SS1614839868608,9,simple_similar,4,background,background,simple,simple_07_B,1578,second half,1,background,3,NA
SS1614839868608,10,simple_similar,1,background,background,simple,simple_09_A,320,second half,2,background,2,5
SS1614839868608,10,simple_similar,2,similar deviant,deviant,simple,simple_09_B,60,second half,2,first_deviant,2,5
SS1614839868608,10,simple_similar,3,background,background,simple,simple_09_A,187,second half,2,background,2,5
SS1614839868608,10,simple_similar,4,background,background,simple,simple_09_A,290,second half,2,background,2,5
SS1614839868608,10,simple_similar,5,similar deviant,deviant,simple,simple_09_B,2036,second half,2,second_deviant,2,5
SS1614839868608,11,complex_dissimilar,1,background,background,complex,complex_07_B,516,second half,0,background,NA,NA
SS1614839868608,11,complex_dissimilar,2,background,background,complex,complex_07_B,348,second half,0,background,NA,NA
SS1614839868608,11,complex_dissimilar,3,background,background,complex,complex_07_B,439,second half,0,background,NA,NA
SS1614839868608,11,complex_dissimilar,4,background,background,complex,complex_07_B,224,second half,0,background,NA,NA
SS1614839868608,11,complex_dissimilar,5,background,background,complex,complex_07_B,231,second half,0,background,NA,NA
SS1614839877789,0,complex_similar,1,background,background,complex,complex_09_B,270.29,first half,2,background,2,6
SS1614839877789,0,complex_similar,2,similar deviant,deviant,complex,complex_09_A,586.14,first half,2,first_deviant,2,6
SS1614839877789,0,complex_similar,3,background,background,complex,complex_09_B,472.625,first half,2,background,2,6
SS1614839877789,0,complex_similar,4,background,background,complex,complex_09_B,356.495,first half,2,background,2,6
SS1614839877789,0,complex_similar,5,background,background,complex,complex_09_B,457.835,first half,2,background,2,6
SS1614839877789,0,complex_similar,6,similar deviant,deviant,complex,complex_09_A,11405.375,first half,2,second_deviant,2,6
SS1614839877789,1,complex_similar,1,background,background,complex,complex_19_B,321.62,first half,0,background,NA,NA
SS1614839877789,1,complex_similar,2,background,background,complex,complex_19_B,3322.69,first half,0,background,NA,NA
SS1614839877789,1,complex_similar,3,background,background,complex,complex_19_B,332.97,first half,0,background,NA,NA
SS1614839877789,1,complex_similar,4,background,background,complex,complex_19_B,3547.73,first half,0,background,NA,NA
SS1614839877789,1,complex_similar,5,background,background,complex,complex_19_B,2475.06,first half,0,background,NA,NA
SS1614839877789,1,complex_similar,6,background,background,complex,complex_19_B,411.23,first half,0,background,NA,NA
SS1614839877789,2,simple_dissimilar,1,background,background,simple,simple_20_B,3266.58,first half,2,background,2,7
SS1614839877789,2,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_12_A,91.55,first half,2,first_deviant,2,7
SS1614839877789,2,simple_dissimilar,3,background,background,simple,simple_20_B,5977.32,first half,2,background,2,7
SS1614839877789,2,simple_dissimilar,4,background,background,simple,simple_20_B,795.585,first half,2,background,2,7
SS1614839877789,2,simple_dissimilar,5,background,background,simple,simple_20_B,900.825,first half,2,background,2,7
SS1614839877789,2,simple_dissimilar,6,background,background,simple,simple_20_B,614.66,first half,2,background,2,7
SS1614839877789,2,simple_dissimilar,7,dissimilar deviant,deviant,simple,simple_12_A,719.525,first half,2,second_deviant,2,7
SS1614839877789,3,simple_similar,1,background,background,simple,simple_17_A,15222.27,first half,2,background,2,5
SS1614839877789,3,simple_similar,2,similar deviant,deviant,simple,simple_17_B,2995.385,first half,2,first_deviant,2,5
SS1614839877789,3,simple_similar,3,background,background,simple,simple_17_A,819.63,first half,2,background,2,5
SS1614839877789,3,simple_similar,4,background,background,simple,simple_17_A,9943.92,first half,2,background,2,5
SS1614839877789,3,simple_similar,5,similar deviant,deviant,simple,simple_17_B,867.755,first half,2,second_deviant,2,5
SS1614839877789,4,simple_dissimilar,1,background,background,simple,simple_14_B,6571.75,first half,2,background,3,4
SS1614839877789,4,simple_dissimilar,2,background,background,simple,simple_14_B,3975.75,first half,2,background,3,4
SS1614839877789,4,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_07_B,699.93,first half,2,first_deviant,3,4
SS1614839877789,4,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_07_B,5793.695,first half,2,second_deviant,3,4
SS1614839877789,5,simple_similar,1,background,background,simple,simple_16_B,6907.37,first half,2,background,2,6
SS1614839877789,5,simple_similar,2,similar deviant,deviant,simple,simple_16_A,248.76,first half,2,first_deviant,2,6
SS1614839877789,5,simple_similar,3,background,background,simple,simple_16_B,690.865,first half,2,background,2,6
SS1614839877789,5,simple_similar,4,background,background,simple,simple_16_B,1406.955,first half,2,background,2,6
SS1614839877789,5,simple_similar,5,background,background,simple,simple_16_B,261.26,first half,2,background,2,6
SS1614839877789,5,simple_similar,6,similar deviant,deviant,simple,simple_16_A,487.205,first half,2,second_deviant,2,6
SS1614839877789,6,complex_similar,1,background,background,complex,complex_16_A,931.6,second half,0,background,NA,NA
SS1614839877789,6,complex_similar,2,background,background,complex,complex_16_A,570.345,second half,0,background,NA,NA
SS1614839877789,6,complex_similar,3,background,background,complex,complex_16_A,3687.22,second half,0,background,NA,NA
SS1614839877789,6,complex_similar,4,background,background,complex,complex_16_A,497,second half,0,background,NA,NA
SS1614839877789,6,complex_similar,5,background,background,complex,complex_16_A,6329.36,second half,0,background,NA,NA
SS1614839877789,6,complex_similar,6,background,background,complex,complex_16_A,778.35,second half,0,background,NA,NA
SS1614839877789,7,complex_dissimilar,1,background,background,complex,complex_15_B,23.395,second half,1,background,3,NA
SS1614839877789,7,complex_dissimilar,2,background,background,complex,complex_15_B,4891.555,second half,1,background,3,NA
SS1614839877789,7,complex_dissimilar,3,dissimilar deviant,deviant,complex,complex_17_A,718.25,second half,1,first_deviant,3,NA
SS1614839877789,7,complex_dissimilar,4,background,background,complex,complex_15_B,1301.665,second half,1,background,3,NA
SS1614839877789,7,complex_dissimilar,5,background,background,complex,complex_15_B,2344.89,second half,1,background,3,NA
SS1614839877789,8,simple_dissimilar,1,background,background,simple,simple_11_A,2068.055,second half,0,background,NA,NA
SS1614839877789,8,simple_dissimilar,2,background,background,simple,simple_11_A,1418.195,second half,0,background,NA,NA
SS1614839877789,8,simple_dissimilar,3,background,background,simple,simple_11_A,2585.975,second half,0,background,NA,NA
SS1614839877789,8,simple_dissimilar,4,background,background,simple,simple_11_A,1267.995,second half,0,background,NA,NA
SS1614839877789,8,simple_dissimilar,5,background,background,simple,simple_11_A,159.21,second half,0,background,NA,NA
SS1614839877789,8,simple_dissimilar,6,background,background,simple,simple_11_A,4690.315,second half,0,background,NA,NA
SS1614839877789,9,complex_dissimilar,1,background,background,complex,complex_08_A,3665.42,second half,0,background,NA,NA
SS1614839877789,9,complex_dissimilar,2,background,background,complex,complex_08_A,8994.525,second half,0,background,NA,NA
SS1614839877789,9,complex_dissimilar,3,background,background,complex,complex_08_A,2618.41,second half,0,background,NA,NA
SS1614839877789,9,complex_dissimilar,4,background,background,complex,complex_08_A,2497.155,second half,0,background,NA,NA
SS1614839877789,9,complex_dissimilar,5,background,background,complex,complex_08_A,10575.605,second half,0,background,NA,NA
SS1614839877789,9,complex_dissimilar,6,background,background,complex,complex_08_A,2412.205,second half,0,background,NA,NA
SS1614839877789,10,simple_similar,1,background,background,simple,simple_14_A,2173.04,second half,1,background,4,NA
SS1614839877789,10,simple_similar,2,background,background,simple,simple_14_A,7230.04,second half,1,background,4,NA
SS1614839877789,10,simple_similar,3,background,background,simple,simple_14_A,23033.61,second half,1,background,4,NA
SS1614839877789,10,simple_similar,4,similar deviant,deviant,simple,simple_14_B,517.105,second half,1,first_deviant,4,NA
SS1614839877789,10,simple_similar,5,background,background,simple,simple_14_A,10462.375,second half,1,background,4,NA
SS1614839877789,10,simple_similar,6,background,background,simple,simple_14_A,374.26,second half,1,background,4,NA
SS1614839877789,11,complex_dissimilar,1,background,background,complex,complex_04_B,5070.405,second half,0,background,NA,NA
SS1614839877789,11,complex_dissimilar,2,background,background,complex,complex_04_B,339.4,second half,0,background,NA,NA
SS1614839877789,11,complex_dissimilar,3,background,background,complex,complex_04_B,1280.355,second half,0,background,NA,NA
SS1614839877789,11,complex_dissimilar,4,background,background,complex,complex_04_B,5367.605,second half,0,background,NA,NA
SS1614840063282,0,simple_dissimilar,1,background,background,simple,simple_14_A,67,first half,0,background,NA,NA
SS1614840063282,0,simple_dissimilar,2,background,background,simple,simple_14_A,327,first half,0,background,NA,NA
SS1614840063282,0,simple_dissimilar,3,background,background,simple,simple_14_A,366,first half,0,background,NA,NA
SS1614840063282,0,simple_dissimilar,4,background,background,simple,simple_14_A,249,first half,0,background,NA,NA
SS1614840063282,0,simple_dissimilar,5,background,background,simple,simple_14_A,193,first half,0,background,NA,NA
SS1614840063282,1,complex_dissimilar,1,background,background,complex,complex_14_B,340,first half,0,background,NA,NA
SS1614840063282,1,complex_dissimilar,2,background,background,complex,complex_14_B,183,first half,0,background,NA,NA
SS1614840063282,1,complex_dissimilar,3,background,background,complex,complex_14_B,427,first half,0,background,NA,NA
SS1614840063282,1,complex_dissimilar,4,background,background,complex,complex_14_B,335,first half,0,background,NA,NA
SS1614840063282,1,complex_dissimilar,5,background,background,complex,complex_14_B,318,first half,0,background,NA,NA
SS1614840063282,1,complex_dissimilar,6,background,background,complex,complex_14_B,224,first half,0,background,NA,NA
SS1614840063282,2,complex_dissimilar,1,background,background,complex,complex_17_A,111,first half,1,background,4,NA
SS1614840063282,2,complex_dissimilar,2,background,background,complex,complex_17_A,37,first half,1,background,4,NA
SS1614840063282,2,complex_dissimilar,3,background,background,complex,complex_17_A,267,first half,1,background,4,NA
SS1614840063282,2,complex_dissimilar,4,dissimilar deviant,deviant,complex,complex_02_B,282,first half,1,first_deviant,4,NA
SS1614840063282,2,complex_dissimilar,5,background,background,complex,complex_17_A,584,first half,1,background,4,NA
SS1614840063282,3,simple_similar,1,background,background,simple,simple_20_A,231,first half,0,background,NA,NA
SS1614840063282,3,simple_similar,2,background,background,simple,simple_20_A,82,first half,0,background,NA,NA
SS1614840063282,3,simple_similar,3,background,background,simple,simple_20_A,134,first half,0,background,NA,NA
SS1614840063282,3,simple_similar,4,background,background,simple,simple_20_A,66,first half,0,background,NA,NA
SS1614840063282,3,simple_similar,5,background,background,simple,simple_20_A,186,first half,0,background,NA,NA
SS1614840063282,4,complex_similar,1,background,background,complex,complex_11_A,535,first half,1,background,3,NA
SS1614840063282,4,complex_similar,2,background,background,complex,complex_11_A,284,first half,1,background,3,NA
SS1614840063282,4,complex_similar,3,similar deviant,deviant,complex,complex_11_B,267,first half,1,first_deviant,3,NA
SS1614840063282,4,complex_similar,4,background,background,complex,complex_11_A,102,first half,1,background,3,NA
SS1614840063282,4,complex_similar,5,background,background,complex,complex_11_A,150,first half,1,background,3,NA
SS1614840063282,5,simple_dissimilar,1,background,background,simple,simple_13_B,430,first half,2,background,5,6
SS1614840063282,5,simple_dissimilar,2,background,background,simple,simple_13_B,147,first half,2,background,5,6
SS1614840063282,5,simple_dissimilar,3,background,background,simple,simple_13_B,9,first half,2,background,5,6
SS1614840063282,5,simple_dissimilar,4,background,background,simple,simple_13_B,851,first half,2,background,5,6
SS1614840063282,5,simple_dissimilar,5,dissimilar deviant,deviant,simple,simple_05_A,253,first half,2,first_deviant,5,6
SS1614840063282,5,simple_dissimilar,6,dissimilar deviant,deviant,simple,simple_05_A,21,first half,2,second_deviant,5,6
SS1614840063282,6,simple_similar,1,background,background,simple,simple_17_A,334,second half,2,background,5,6
SS1614840063282,6,simple_similar,2,background,background,simple,simple_17_A,21,second half,2,background,5,6
SS1614840063282,6,simple_similar,3,background,background,simple,simple_17_A,99,second half,2,background,5,6
